codprov,desprov,codenc,codanio,wciiu4d,deswciiu4d,wciiu2d,deswciiu2d,wciiu3d,deswciiu3d,wgruenc,deswgruenc,wregion,deswregion,letra,desletra,wgruserv,deswgruserv,categorización,descategorización,wperocup,deswperocup,wtraprod,deswtraprod,remunera,deprecia,totalpeoc,pstotalpeoc,tftotalpeoc,tegtotalpeoc,ototalpeoc,etotalpeoc,totalmuj,pstotalmuj,tftotalmuj,tegtotalmuj,ototalmuj,etotalmuj,psmsindisp,psmsindise,psmcondisp,psmcondise,tfmsindisp,tfmsindise,tfmcondisp,tfmcondise,tegmsindisp,tegmsindise,tegmcondisp,tegmcondise,omsindisp,omsindise,omcondisp,omcondise,emsindisp,emsindise,emcondisp,emcondise,totalhom,pstotalhom,tftotalhom,tegtotalhom,ototalhom,etotalhom,pshsindisp,pshsindise,pshcondisp,pshcondise,tfhsindisp,tfhsindise,tfhcondisp,tfhcondise,teghsindisp,teghsindise,teghcondisp,teghcondise,ohsindisp,ohsindise,ohcondisp,ohcondise,ehsindisp,ehsindise,ehcondisp,ehcondise,totalhorastrab,totalhorasext,totalsuelmh,suesaegm,suesaegh,suesaobm,suesaobh,suesaemu,suesaeho,perremun,totremun,suesalar,otraremu,sobresue,parutili,subfamil,indemniza,apopiess,fonreser,proartve,venartst,venartstp,venartste,ingxserv,oingxser,aumexpep,totinsum,matprima,repacces,envembal,gasopera,totingse,trafabri,trarepma,sertrans,ingxalqu,ingxcomi,veneneel,asesoria,otringut,margcome,trarepmx,flegastr,comeneel,comylubr,compaga3,gasxalqu,publicid,gasviamo,prisegur,sinipaga,prirease,liqresc,honprofe,comunica,agua,trafabh3,matofici,otrgasop,interese,impuesto,totvalcl,valgasol,valdiese,valfuelo,valgasli,valgasna,valaceit,valgrasa,valotrcl,cangasol,candiese,canfuelo,cangasli,cangasna,canaceit,cangrasa,vtee,veepyc,veecomp,vtagua,vaguapub,vaguanatu,ceepyc,ceecomp,caguapub,caguanatu,adqmyenv,adqeiycnv,adqmenv,adqeofnv,adqcomnv,adqvnv,adqnabnv,adqoafnv,totaladinu,adimyenu,adieycnu,adimenu,adieofnu,adicomnu,adivnu,adinabnu,adioafnu,comactnu,comactusad,venactfi,comnette,revajust,sal31dic,totexi1e,totexi31,ntprofplant,ntprofcben,ntprofccivil,vtotrempplant,vtotrempcben,vtotrempccivil,vtothcpplant,vtothcpcben,vtothcpccivil,tothimpplant,tothimpcben,tothimpccivil,ntestumatr,vtanuamtps,tbecasconc,ntitulotorg,ntunidafil,ntviajefec,dtrecokm,ntpastransp,tcargtranston,tpromsertrpas,tpromsertrcarg,honasitec,honservjuleg,honconaudt,honinfor,honcomv_mayor,honcomv_menor,hon_otros,alq_locedif,alq_mueens,alq_maques,alq_equipcomp,alq_tvregequiacc,alq_transpor,alq_otros,imp_ivacob,imp_ivapag,imp_conesp,imp_pred,imp_otrimp,ctaprop,eeyatotal,totadinu,eximpa1e_t,eximpa31_t,exicyl1e_t,exicyl31_t,exiobi1e_t,exiobi31_t,exipta1e_t,exipta31_t,exipep1e_t,exipep31_t,eximst1e_t,eximst31_t,totadquisi,k,fbkf_1,varexisbt,varexism,varexisci,totexi,fbk,cosvenst,prodtota,consint,totdispos,valag,totgadop
17,PICHINCHA,3,2012,8521,ENSEÑANZA SECUNDARIA DE FORMACIÓN GENERAL,85,ENSEÑANZA,P852,ENSEÑANZA SECUNDARIA,2,SERVICIOS,1,REGIÓN SIERRA,P,ENSEÑANZA,3,ENSEÑANZA,1,PEQUEÑA EMPRESA,1,DE 10 A 19,4,DE 200000 A 399999,166915,1578,13,0,0,1,0,12,7,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2224,24,6994,1045,0,0,0,2884,3065,13,166915,83928,21411,39588,5637,0,0,9357,6994,0,0,0,0,284751,1652,0,71665,70672,0,993,10648,286403,0,0,0,1652,0,0,0,0,0,596,177,452,3521,0,0,189,163,367,0,0,0,2940,1248,463,0,532,1862,27,3499,3521,0,2413,0,1108,0,0,0,0,0,2421,0,1958,0,0,0,452,0,452,463,463,0,0,5895,625,0,0,0,0,0,965,0,0,0,965,0,0,0,0,965,0,0,0,965,0,0,0,0,158947,725,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,30174,28967,532,285,638,0,915,965,725,665,0,0,0,0,0,0,0,0,0,0,965,1,965,0,0,-60,-60,905,0,286403,84235,0,202168,12510
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,2,DE 20 A 49,7,DE 2000000 Y 3999999,2424524,4499,43,0,0,5,0,38,17,0,0,2,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,26,0,0,3,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,0,0,6880,3040,110789,15000,16800,0,0,68289,10700,43,2424524,1630249,229438,258596,24859,0,21025,181773,78584,0,0,0,0,3600805,0,0,99725,98471,1254,0,706110,3600805,0,0,0,0,0,0,0,0,0,3379,12478,10789,17496,0,13353,3971,52693,0,0,23753,0,544703,19978,974,0,2543,204733,4613,178374,17496,17496,0,0,0,0,0,0,0,10292,0,0,0,0,0,0,10789,0,10789,974,974,0,0,71927,401,0,0,0,2415,0,8563,23478,0,0,34456,0,0,2415,0,8563,23478,0,0,34456,0,0,0,0,56391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247896,212051,84756,0,0,0,13353,0,0,0,0,0,0,241742,81459,0,0,1789,0,11763,34456,0,0,0,0,0,0,0,0,0,0,0,0,34456,1,34456,0,0,0,0,34456,0,3600805,1010568,0,2590237,910843
17,PICHINCHA,3,2012,6920,ACTIVIDADES DE CONTABILIDAD. TENEDURÍA DE LIBROS Y AUDITORIAS. CONSULTORÍA FISCAL,69,ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD,M692,ACTIVIDADES DE CONTABILIDAD. TENEDURÍA DE LIBROS Y AUDITORIA. CONSULTORÍA FISCAL,2,SERVICIOS,1,REGIÓN SIERRA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,4,DE 100 A 199,7,DE 2000000 Y 3999999,2447462,24135,172,0,0,7,0,165,80,0,0,3,0,77,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,75,0,2,0,92,0,0,4,0,88,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,87,0,1,0,27520,13200,133530,10725,18300,0,0,40673,63832,172,2447462,1891201,49563,125976,12316,0,0,210869,157537,0,0,0,0,3442641,0,0,157785,146339,11446,0,411008,3442641,0,0,0,0,0,0,0,0,0,30011,14677,22556,0,0,42481,9272,110477,37911,0,0,0,101024,14988,478,0,27133,262309,16098,71049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22556,0,22556,478,478,0,0,150373,258,0,0,0,0,0,5000,0,0,0,5000,0,0,0,0,5000,0,0,0,5000,0,0,0,0,220945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101024,0,0,0,0,0,42481,0,0,0,0,0,0,69413,52420,0,0,35144,0,23034,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,1,5000,0,0,0,0,5000,0,3442641,831102,0,2611539,673317
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,2,MEDIANA EMPRESA A,3,DE 50 A 99,6,DE 800000 A 1999999,949524,0,69,0,0,8,0,61,31,0,0,3,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,1,0,38,0,0,5,0,33,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,31,0,2,0,11040,4880,39725,4125,6875,0,0,11293,17432,69,949524,612641,86743,107606,8645,0,14548,68309,51032,0,0,0,0,1166963,0,0,15698,14227,1471,0,109858,1166963,0,0,0,0,0,0,0,0,0,313,2165,11477,0,0,9202,1536,45711,32321,0,0,0,707,4955,547,0,924,20368,1615,8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11477,0,11477,547,547,0,0,76513,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,9202,0,0,0,0,0,0,18023,29985,0,0,14789,0,12024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1166963,145924,0,1021039,130226
17,PICHINCHA,3,2012,5510,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,55,ACTIVIDADES DE ALOJAMIENTO,I551,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,4,DE 100 A 199,7,DE 2000000 Y 3999999,1282280,39661,134,0,0,8,0,126,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,85,0,0,8,0,77,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,72,0,5,0,21440,504,65996,0,12850,0,0,20667,32479,134,1282280,751912,0,416955,14391,0,0,66566,32456,0,0,0,0,3440079,0,0,124212,66029,58183,0,1881815,3440079,0,0,0,0,0,0,0,0,0,73740,1199000,42600,896,0,448278,0,0,0,0,0,0,0,25000,5068,0,87233,20000,0,80055,896,896,0,0,0,0,0,0,0,527,0,0,0,0,0,0,42600,0,42600,5068,5068,0,0,327692,7138,0,0,0,0,0,20000,0,0,0,20000,0,0,0,0,20000,0,0,0,20000,0,0,0,0,544101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448278,0,0,0,0,0,0,156400,86909,0,0,3045,0,47668,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,20000,0,0,0,0,20000,0,3440079,2026027,0,1414052,1901815
17,PICHINCHA,3,2012,1812,ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN,18,IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES,C181,IMPRESIÓN Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN,2,SERVICIOS,1,REGIÓN SIERRA,C,INDUSTRIAS MANUFACTURERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,4,GRANDE EMPRESAS,4,DE 100 A 199,8,DE 4000000 Y 19999999,1858259,39720,196,0,0,3,0,193,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,137,0,0,3,0,134,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,129,0,0,5,31360,5141,85367,0,4278,0,0,24488,56601,196,1858259,1092302,425451,134106,22073,0,15449,121792,47086,0,0,0,0,7760266,0,0,4194617,4140480,0,54137,1073603,7760266,0,0,0,0,0,0,0,0,0,216429,0,93298,63340,0,438902,112552,10109,0,0,1647,0,42292,37286,18383,0,39365,429076,13965,348678,63340,3369,0,0,29529,0,0,0,30442,2552,0,0,43425,0,0,0,93298,0,93298,18383,18383,0,0,932980,16712,0,24356,0,0,0,1058,0,0,0,25414,24356,0,0,0,1058,0,0,0,25414,0,0,0,0,588574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9560,19911,12821,0,0,0,438902,0,0,0,0,0,0,869012,556665,0,0,25408,0,111681,25414,0,0,0,0,0,0,0,0,0,0,0,0,25414,1,25414,0,0,0,0,25414,0,7760266,5697296,0,2062970,1502679
9,GUAYAS,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,2,REGIÓN COSTA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,4,DE 200000 A 399999,76540,599,7,0,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1521,0,4550,0,800,0,0,625,3125,7,76540,54610,0,11480,0,0,0,6089,4361,0,0,0,0,309012,0,0,8844,8844,0,0,45211,309012,0,0,0,0,0,0,0,0,0,17389,160,7855,0,0,4178,452,2140,0,0,0,0,1407,583,9993,0,1054,148638,0,9109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7855,0,7855,9993,9993,0,0,98813,6021,0,250,0,0,0,412,0,0,8866,9528,250,0,0,0,412,0,0,8866,9528,0,0,0,0,14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,0,0,4178,0,0,0,0,0,0,139,20210,0,0,28634,0,17848,9528,0,0,0,0,0,0,0,0,0,0,0,0,9528,1,9528,0,0,0,0,9528,0,309012,202693,0,106319,193849
9,GUAYAS,3,2012,5621,SUMINISTRO DE COMIDAS POR ENCARGO,56,SERVICIO DE ALIMENTO Y BEBIDA,I562,SUMINISTRO DE COMIDAS POR ENCARGO Y OTRAS ACTIVIDADES DE SERVICIO DE COMIDAS,1,HOTELES Y RESTAURANTES,2,REGIÓN COSTA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,3,DE 40000 A 199999,34779,2561,6,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,960,0,2080,580,0,0,0,0,1500,6,34779,24935,1724,4053,0,0,0,2933,1134,0,0,0,0,107304,0,0,11294,625,10669,0,29132,107304,0,0,0,0,0,0,0,0,0,10329,344,4947,400,0,0,0,3179,8121,0,0,0,0,225,1587,0,0,24609,0,107460,400,0,400,0,0,0,0,0,0,0,471,0,0,0,0,0,4947,0,4947,1587,1587,0,0,70671,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107304,93,0,0,0,0,6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107304,65035,0,42269,53741
9,GUAYAS,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,2,REGIÓN COSTA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,4,DE 200000 A 399999,153741,247,8,0,0,1,0,7,7,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1264,30,7584,811,0,0,0,6425,348,8,153741,71841,50900,14066,2085,0,0,8532,6317,0,0,0,0,207490,0,0,2062,2062,0,0,32925,207490,0,0,0,0,0,0,0,0,0,256,51,7422,0,0,3888,0,0,938,0,0,0,18061,1706,0,0,603,4893,0,23522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7422,0,7422,0,0,0,0,94990,0,0,0,0,0,0,925,0,0,0,925,0,0,0,0,925,0,0,0,925,0,0,0,52,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3600,0,0,0,12061,3888,0,0,0,0,0,0,24898,3332,0,0,1245,0,7422,925,0,0,0,0,0,0,0,0,0,0,0,0,925,1,925,0,0,0,0,925,0,207490,39880,0,167610,37818
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,2,DE 20 A 49,7,DE 2000000 Y 3999999,284175,105708,33,0,0,1,0,32,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28,0,0,1,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,5440,0,10481,0,295,0,0,2092,8094,33,284175,100668,133886,29729,0,0,0,12855,7037,0,0,0,0,3543523,0,0,286473,286473,0,0,1520145,3543523,0,0,0,0,0,0,0,0,0,2402,17370,250,0,0,8071,39640,699176,0,0,0,0,739061,2988,763,0,10424,4201043,88037,299529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,763,763,0,0,750,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909132,160,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10121,6188,0,0,0,722752,8071,0,0,0,0,0,0,720086,425222,0,659,3000,0,1013,0,160,39.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-120.2,-120.2,-120.2,0,3543523,6007781.2,0,-2464258.2,5721188
17,PICHINCHA,3,2012,5510,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,55,ACTIVIDADES DE ALOJAMIENTO,I551,ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,4,DE 200000 A 399999,193230,9313,10,0,5,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,5,4,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,800,0,10041,0,9241,0,0,800,0,5,193230,144731,7437,9500,3361,0,0,16919,11282,0,0,0,0,360571,0,0,4999,4999,0,0,86270,360571,0,0,0,0,0,0,0,0,0,15141,0,515,273,0,7200,0,0,0,0,3141,0,38470,18821,480,0,2229,44779,0,33317,273,273,0,0,0,0,0,0,0,136,0,0,0,0,0,0,515,0,515,480,480,0,0,8500,686,0,0,0,0,0,2806,0,0,0,2806,0,0,0,0,2806,0,0,0,2806,0,0,0,0,80140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11582,18005,8883,0,0,0,7200,0,0,0,0,0,0,43269,12938,0,0,1539,0,995,2806,0,0,0,0,0,0,0,0,0,0,0,0,2806,1,2806,0,0,0,0,2806,0,360571,136048,0,224523,131049
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,3,DE 40000 A 199999,47468,0,8,0,0,1,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1280,0,2350,0,292,0,0,890,1168,8,47468,34164,0,5403,1247,0,0,3809,2845,0,0,0,0,114783,0,0,10980,10080,0,900,20278,114783,0,0,0,0,0,0,0,0,0,0,2650,480,0,0,2520,0,7200,1800,0,0,0,0,4320,588,0,720,25051,3540,4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,480,588,588,0,0,4363,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,10174,6553,0,0,450,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114783,56309,0,58474,45329
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,4,GRANDE EMPRESAS,4,DE 100 A 199,8,DE 4000000 Y 19999999,2100910,37169,106,0,0,1,0,105,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,35,0,0,1,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,17120,147,117583,0,2000,0,0,66671,48912,106,2100910,1569974,57347,79975,66885,0,20899,175052,130778,0,0,0,0,5596285,7775,0,23806,23806,0,0,1077952,5604060,0,0,0,0,0,0,0,7775,0,4049,0,7790,0,0,127933,12681,0,78237,0,0,0,821285,1120,334,0,24523,1938147,0,366750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7790,0,7790,334,334,0,0,33870,163,0,0,53866,30318,4059,51709,0,0,0,113975,0,48700,30306,4059,30910,0,0,0,139952,0,25977,0,0,450396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821285,0,0,0,0,0,127933,0,0,0,0,0,0,632041,312349,0,0,31359,0,8124,113975,0,0,0,0,0,0,0,0,0,0,0,0,139952,1,113975,0,0,0,0,113975,0,5604060,3039905,-25977,2564155,3016099
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,5,DE 400000 A 799999,165916,12648,17,0,0,1,0,16,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2992,0,10790,0,1500,0,0,6293,2997,17,165916,125060,0,16265,229,0,0,13944,10418,0,0,0,0,431218,0,0,1210,1210,0,0,229380,431218,0,0,0,0,0,0,0,0,0,17722,0,1112,1569,0,0,20356,91611,3142,0,0,0,80170,7009,330,0,6359,14879,0,47885,1569,1569,0,0,0,0,0,0,0,876,0,0,0,0,0,0,1112,0,1112,330,330,0,0,11120,489,0,0,0,0,0,2785,0,0,0,2785,0,0,0,0,2785,0,0,0,2785,0,0,0,0,210097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80170,0,0,0,0,0,0,0,0,0,0,0,55760,13758,0,623,4010,0,1442,2785,0,0,0,0,0,0,0,0,0,0,0,0,2785,1,2785,0,0,0,0,2785,0,431218,245469,0,185749,244259
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,4,GRANDE EMPRESAS,6,DE 500 Y MÁS,9,DE DE 20000000 Y MAS,33936868,475428,1130,0,0,13,0,1117,530,0,0,5,0,525,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,523,0,2,0,600,0,0,8,0,592,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,579,0,13,0,180800,0,2054487,35948,152491,0,0,617592,1248456,1130,33936868,23350356,759061,4867641,0,0,316163,2603565,2040082,0,0,0,0,353705821,3774985,0,6633063,6633063,0,0,193111975,357480806,0,0,0,0,0,0,0,3774985,0,26800639,485907,152014,127689777,22945235,1199311,163110,6096891,2057125,0,0,0,4985891,424262,22802,0,89011,129779926,177461,5657305,127689777,126412879,1276898,0,0,0,0,0,0,17175662,1289795,0,0,0,0,0,152014,0,152014,22802,22802,0,0,800073,35628,0,52752,1445969,13302,0,137108,12494,0,0,1661625,52752,1445969,13302,0,137108,12494,0,0,1661625,0,0,0,0,5363008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15141,22124176,2041038,28895,332,1435,0,740473,100450,0,22945235,0,4144968,1199311,0,0,0,0,0,0,17561012,19569217,0,1486401,5945606,0,174816,1661625,0,0,0,0,0,0,0,0,0,0,0,0,1661625,1,1661625,0,0,0,0,1661625,0,357480806,329524964,0,27955842,322891901
